,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON
142,20142,"Jessa ziekenhuis, campus Virga Jesse",Stadsomvaart,,,,,,,,yes,,50.9263446,5.3404338
143,20143,Joseph Bracops,Rue Docteur Huet - Dokter Huetstraat,,,,,,,,yes,,50.8345398,4.291972400000001
146,20146,Klinik St Josef,Klosterstraße,,,,,,,,yes,,50.2779515,6.1269273
151,20151,Le Tilleriau,,,,,,,,,yes,,50.580322100000004,4.0786544000000005
164,20164,Onze Lieve Vrouw van Lourdes,,,,,,,,,yes,,50.8997563,3.4165815000000004
165,20165,Onze-Lieve-Vrouwziekenhuis,Moorselbaan,,,,,+32 53 72 41 11,,,yes,,50.9449054,4.0538357000000005
184,20184,Regionaal Ziekenhuis St-Trudo,Diestersteenweg,,,,,,,,yes,,50.822983799999996,5.1860694
185,20185,Regionaal ziekenhuis Heilig Hart Leuven,Naamsestraat,,,,,,,,yes,,50.8717812,4.701974900000001
190,20190,Sankt Nikolaus Hospital,Hufengasse,,,,,,,,yes,,50.62858610000001,6.028475299999999
191,20191,Sint Elisabeth,Nederij,,,,,,,,yes,,51.185395,4.8360625
195,20195,Sint-Augustinus (GZA),,,,,,,,,yes,,51.175048700000005,4.415881
200,20200,Sint-Vincentius (GZA),Sint-Vincentiusstraat,,,,,,,,yes,,51.205108,4.4133843
202,20202,UCLouvain Saint-Luc University Hospital,Avenue Hippocrate - Hippokrateslaan,,,,,+32 2 764 11 11,,,yes,,50.852123,4.4510836
206,20206,Universitair Ziekenhuis Gent,Corneel Heymanslaan,,,,,,,,yes,,51.0256032,3.7285907999999996
207,20207,Urgences La Tourelle,Rue du Parc,,,,,,,,yes,,50.5819714,5.8574544
209,20209,Vivalia - Hopital Sainte-Therese,Chaussée d'Houffalize,,,,,,,,yes,,50.011569,5.722368599999999
216,20216,ZNA Stuivenberg,Lange Beeldekensstraat,,,,,+32 3 217 71 11,,,yes,,51.223986700000005,4.4330400999999995
