,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON
49,10049,Clinica O.R.L.,Strada Gheorghe Marinescu,,,,,,,,,,46.5539216,24.5782568
50,10050,Clinica Obstetrică - Ginecologie I,Strada Clinicilor,,,,,,,,,,46.7654169,23.5814342
51,10051,Clinica Universitară de Obstetrică Ginecologie Bega,,,,,,,,,,,45.7442869,21.2285704
52,10052,Clinica de Boli Infecțioase 1,Strada Gheorghe Doja,,,,,+40-265-250533,,,,,46.5306407,24.5492883
53,10053,Clinica de Boli Infecțioase 2,Strada Gheorghe Doja,,,,,+40-365-882605,,,,,46.5287599,24.546312300000004
54,10054,Clinica de Chirurgie,,,,,,,,,,,46.5532098,24.575165300000002
55,10055,Clinica de Chirurgie oro-maxilo-facială,,,,,,,,,,,46.5390842,24.5611703
56,10056,Clinica de Chirurgie și Ortopedie Pediatrică Dr. Trestianu Viorel,,,,,,,,,yes,,45.7544314,21.2214259
57,10057,Clinica de Dermato-Venerologie,Strada Gheorghe Doja,,,,,+40-365-882534,,,,,46.53866420000001,24.557826100000003
58,10058,Clinica de Nefrologie,Strada Victor Babeș,,,,,,,,,,46.765933399999994,23.5849339
59,10059,Clinica de Neonatologie-Prematuri,Bulevardul 1848,,,,,+40-265-237019,,,,,46.5327565,24.557844199999998
60,10060,Clinica de Neurochirurgie,,,,,,,,,yes,,46.762083000000004,23.584948
61,10061,Clinica de Neurologie,,,,,,,,,yes,,46.762637899999994,23.5845725
62,10062,Clinica de Neurologie - Psihiatrie - Neurochirurgie,Strada Profesor Gheorghe Marinescu,,,,,,,,yes,,46.7632148,23.5845951
63,10063,Clinica de Neuropsihiatrie,Aleea Potelu,,,,,,,,,,44.2959654,23.8053568
64,10064,Clinica de Neuropsihiatrie Pediatrică,Pasajul Panseluțelor,,,,,+40-265-264388,,,,,46.536955400000004,24.5646547
65,10065,Clinica de Obstetrică-Ginecologie,,,,,,,,,,,46.54178029999999,24.5603316
66,10066,Clinica de Oftalmologie,Strada Clinicilor,,,,,,,,,,46.765355299999996,23.583622100000003
67,10067,Clinica de Oftalmologie,,,,,,,,,,,46.5412439,24.5610602
68,10068,Clinica de Oncologie,,,,,,,,,,,46.553124200000006,24.5769675
69,10069,Clinica de Oncologie Medicală - Clinca Radiologică,Strada Clinicilor,,,,,,,,,,46.7659234,23.584559699999996
70,10070,Clinica de Ortopedie-Traumatologie,,,,,,+40-265-213720,,,,,46.5519382,24.573923399999998
71,10071,Clinica de Pediatrie,,,,,,,,,,,46.5552566,24.5826312
72,10072,Clinica de Pediatrie,Strada Corneliu Coposu,,,,,,,,,,44.303388299999995,23.8027432
73,10073,Clinica de Pneumoftizologie,,,,,,,,,,,45.8634711,25.782859600000002
74,10074,Clinica de Pneumologie,,,,,,,,,,,46.553605600000004,24.577475500000002
75,10075,Clinica de Psihiatrie,,,,,,,,,,,46.5563383,24.5842211
76,10076,Clinica de oftalmologie,Scuarul Martir Radian Belici,,,,,,,,,,45.7553133,21.224878
77,10077,Călărași Hospital,,,,,,,,,,,44.19252410000001,27.327062899999994
78,10078,DentiRAD,,,,,,,,,no,,45.0455274,25.9523511
79,10079,Dentist Iasi,Strada Sfântul Andrei,,,,,,,,yes,,47.1553625,27.5838468
80,10080,Dermato-Venerice,,,,,,,,,,,44.9457654,26.038938100000003
81,10081,Dispensar,,,,,,,,,,,46.7660974,22.3673581
82,10082,Dispensar,,,,,,,,,,,45.8089373,23.727500699999997
83,10083,Dispensar,,,,,,,,,,,44.640178399999996,27.661098699999997
84,10084,Dispensar,,,,,,,,,no,,46.5920797,22.399599399999996
85,10085,Dispensar Baia de Criș,,,,,,,,,no,,46.174812700000004,22.7157663
86,10086,Dispensar Gheorghieni,,,,,,,,,no,,46.7663231,23.6239644
87,10087,Dispensar Hoceni,,,,,,,,,no,,46.5382419,28.011069399999997
88,10088,Dispensar Magurele,,,,,,,,,,,44.3503063,26.029607199999997
89,10089,Dispensar TBC,Bulevardul Alexandru Lăpușneanu,,,,,,,,,,44.2011891,28.629858000000002
90,10090,Dispensar medic de familie,,,,,,,,,no,,46.70608529999999,28.038875199999996
91,10091,Dispensarul Brezoi,Strada Panduri,,,,,,,,,,45.343649,24.239685199999997
92,10092,Dispensarul Comunal,,,,,,,,,,,45.9567713,27.103621399999998
93,10093,Dispensarul Uman Malaia,,,,,,,,,,,45.3519346,24.0422213
94,10094,Dispensarul medical Părău,,,,,,,,,,,45.848812200000005,25.191747
95,10095,Dispensarul uman Vașcău,,,,,,,,,no,,46.476011299999996,22.4722552
96,10096,Endocrinologie,,,,,,,,,,,45.7951528,24.1573831
97,10097,Euromaterna,Strada Ștefăniță Vodă,,,,,,,,,,44.201585200000004,28.6137831
98,10098,Farmacia Hoceni,,,,,,,,,no,,46.537152500000005,28.0114169
99,10099,Fost spital de copii,,,,,,,,,,,45.2689105,27.973857300000002
100,10100,Fostă Policlinică Petrila,,,,,,,,,,,45.443450799999994,23.3784077
101,10101,Hiperdia,,,,,,,,,,,44.4446511,26.1343187
102,10102,INHT C.T Nicolau,,,,,,,,,,,44.45407,26.0796395
103,10103,Infecțioase,,,,,,,,,,,46.2543377,26.763480600000005
104,10104,Institutul Clinic Fundeni (Clădirea A),Șoseaua Fundeni,,,,,,,,,,44.4655248,26.1560941
105,10105,"Institutul Național de Boli Infecțioase ""Profesor Doctor Matei Balș""",,,,,,,,,,,44.454657700000006,26.115452800000003
106,10106,Institutul Național de Expertiză Medicală și Recuperare a Capacității de Muncă,,,,,,,,,,,44.4251286,26.0713636
107,10107,Institutul Național de Gerontologie Ana Aslan - Otopeni,,,,,,,,,,,44.5794066,26.0619604
108,10108,Institutul Oncologic Prof. Dr. Ion Chiricuță,,,,,,,,,,,46.7630684,23.5882087
109,10109,Institutul Regional de Oncologie,,,,,,,,,,,47.1755234,27.5767317
110,10110,Institutul de Boli Cardiovasculare,Strada Gheorghe Adam,,,,,,,,yes,,45.768742200000005,21.257820000000002
111,10111,"Institutul de Endocrinologie ""C I Parhon""",,,,,,,,,,,44.4601264,26.088311899999997
112,10112,Institutul de Fonoaudiologie și Chirurgie Funcțională ORL Profesor Doctor Dorin Hociotă,Strada Mihail Cioranu,,,,,,,,,,44.4258643,26.0740922
113,10113,Institutul de Virusologie „Ștefan S. Nicolau”,,,,,,,,,,,44.4246341,26.1383162
114,10114,Institutul de diabet Paulescu,,,,,,,,,,,44.4561292,26.0765705
115,10115,Isis Hospital,Strada Mircea cel Bătrân,,,,,"+40341 46 33 44, +40747 474747",,,,,44.1823227,28.650853899999998
116,10116,Laborator de Medicină Nucleară,,,,,,,,,,,46.7657547,23.5844424
117,10117,Maternitate,,,,,,,,,,,45.8416033,24.9590052
118,10118,Maternitate,,,,,,,,,,,44.6236049,22.6572318
119,10119,Maternitatea,,,,,,,,,,,46.6630003,22.350417800000002
120,10120,Maternitatea Buzău,,,,,,,,,,,45.147350200000005,26.8238607
121,10121,Maternitatea Buzău,Strada Victoriei,,,,,,,,,,45.1490544,26.827097499999997
122,10122,Maternitatea Elena Doamna,,,,,,,,,,,47.161119899999996,27.598139899999996
123,10123,Medicavol,Bulevardul Dunării,,,,,,,,,,44.494638200000004,26.186832100000004
124,10124,Medicină Legală,Strada Clinicilor,,,,,,,,no,,46.7648578,23.5819354
125,10125,Metropolitan Hospital,Calea Șerban Vodă,,,,,,,,,,44.4189089,26.102252899999996
126,10126,Muntenia Hospital,Strada Pictor Nicolae Grigorescu,,,,,,,,yes,,44.8622335,24.870099800000002
127,10127,Nova Vita,Strada Liviu Rebreanu,,,,,"+40 265 266 112, +40 365 430 330",,,yes,,46.53673920000001,24.5536056
128,10128,Oftapro,Bulevardul Mărășești,,,,,,,,,,44.4191315,26.0966702
129,10129,Pavilionul II,Aleea Dealul Spirii,,,,,,,,,,45.6435772,25.573038699999998
130,10130,Pavilionul III,Aleea Dealul Spirii,,,,,,,,,,45.644402299999996,25.573982100000002
131,10131,Pavilionul V,Strada Gusztav Kollar,,,,,,,,,,45.6445817,25.576050199999997
132,10132,Pavilionul VI,Strada Gusztav Kollar,,,,,,,,,,45.644239500000005,25.5759018
133,10133,Pediatrie II + Urgențe,,,,,,,,,,,46.767209799999996,23.5774111
134,10134,Pediatrie III,,,,,,,,,,,46.780927500000004,23.585888600000004
135,10135,Policlinic Bethesda,,,,,,,,,,,47.6651908,26.269338899999997
136,10136,Policlinica,,,,,,,,,,,47.0250571,23.9034026
137,10137,Policlinica,,,,,,,,,,,47.530547399999996,25.5588068
138,10138,"Policlinica ""Paltinul""",Strada Luptei,,,,,,,,,,45.7810472,24.1594696
139,10139,Policlinica 1,,,,,,,,,,,44.9269323,25.4563205
140,10140,Policlinica 2,,,,,,,,,,,44.2074367,27.316683100000002
141,10141,Policlinica Aiud,,,,,,,,,,,46.3077152,23.7229194
142,10142,Policlinica Balș,,,,,,,,,,,44.3475093,24.1144311
143,10143,Policlinica Bethesda,,,,,,,,,,,47.6624283,26.2651271
144,10144,Policlinica C.F.R.,Bulevardul General Dragalina,,,,,,,,,,45.750232700000005,21.2074844
145,10145,Policlinica CFR,,,,,,,,,,,45.7920592,24.157328200000002
146,10146,Policlinica CFR,,,,,,,,,,,46.780637799999994,23.5854103
147,10147,Policlinica CINA,Strada Andrei Mureșanu,,,,,,,,,,44.9526017,26.011309100000002
148,10148,Policlinica Carei,,,,,,,,,,,47.6807783,22.4653359
149,10149,Policlinica Carei,,,,,,,,,,,47.6812658,22.4652152
150,10150,Policlinica Carei,,,,,,,,,,,47.681118299999994,22.4648844
151,10151,Policlinica Câmpina,Bulevardul Carol I,,,,,,,,no,,45.1278899,25.7324802
152,10152,Policlinica Hipodrom,,,,,,,,,,,45.26023920000001,27.9528285
153,10153,Policlinica Mangalia,,,,,,,,,no,,43.8090167,28.5819623
154,10154,Policlinica Motru,,,,,,,,,,,44.8026107,22.9731932
155,10155,Policlinica Municipală,,,,,,,,,,,44.6301271,22.6372053
156,10156,Policlinica PRAGA,Strada Praga,,,,,,,,,,44.9424042,26.0305604
157,10157,Policlinica Rahova,Strada Malcoci,,,,,,,,,,44.4094982,26.0710199
158,10158,Policlinica Reghin,,,,,,,,,,,46.7832162,24.6952675
159,10159,Policlinica Shuller,,,,,,,,,,,44.930684899999996,26.020611199999998
160,10160,Policlinica Spitalului Filantropia,Bulevardul Nicolae Titulescu,,,,,,,,,,44.325492100000005,23.788821600000002
161,10161,Policlinica Stomatologică,,,,,,,,,,,46.22755720000001,27.665432300000003
162,10162,Policlinica Studențească,Strada Memorandului,,,,,,,,,,45.655803399999996,25.5803102
163,10163,Policlinica Sănătatea,Strada Ștefan cel Mare,,,,,,,,,,45.7514433,21.2515634
164,10164,Policlinica Târgoviște,,,,,,,,,,,44.9222526,25.450909399999997
165,10165,Policlinica nr. 2,Bulevardul 1 Decembrie 1918,,,,,+40-265-263585,,,,,46.539046500000005,24.5611559
166,10166,Policlinica Ștei,,,,,,,,,,,46.5407656,22.4562329
167,10167,Policlinică stomatologică,,,,,,,,,no,,45.287656,27.970179700000003
168,10168,Polimed,Strada Tudor Vladimirescu 94,,,,,0234 289 704,,,yes,,46.1999657,27.384254300000002
169,10169,Polisano,,,,,,,,,,,45.798215,24.1568702
170,10170,Ponderas,,,,,,,,,,,44.414764500000004,26.1336159
171,10171,Ponderas Regina Maria,Strada Nicolae G. Caramfil,,,,,,,,yes,,44.4835284,26.091073899999998
172,10172,ProfDIAGNOSIS,Strada Mihai Eminescu,,,,,0243.257755; 0372.920755; 0727.711170; 0731.315407,,,no,,44.7112287,26.6378221
173,10173,Promedica,,,,,,,,,,,45.2637096,27.970431899999998
174,10174,SERVICIUL DE AMBULANTA BUCURESTI-ILFOV,Strada Mihai Eminescu,,,,,,,,,,44.4459059,26.115935
175,10175,SPITALUL DE PEDIATRIE PLOIEȘTI,Strada Mihai Eminescu,,,,,,,,yes,,44.9319507,26.0261625
176,10176,SPITALUL JUDEȚEAN DE URGENȚĂ PLOIEȘTI,,,,,,,,,yes,,44.9637639,26.0099119
177,10177,Salvamont,,,,,,,,,yes,,46.982001200000006,25.4067522
178,10178,Sanador - Spital,,,,,,,,,,,44.449814700000005,26.084434100000003
179,10179,Sanatoriul Agigea,,,,,,,,,,,44.105710200000004,28.6370347
180,10180,Sanatoriul Moroeni,,,,,,,,,,,45.255792,25.431913199999997
181,10181,Sanatoriul TBC Osteoarticular „Dr. V. Climescu”,,,,,,,,,,,44.0909785,28.640392
182,10182,Sanatoriul de Nevroze,Valea Râșnoavei,,,,,,,,,,45.4939429,25.543576100000003
183,10183,Sanatoriul de neuropsihiatrie Podriga,,,,,,,,,,,48.0037823,26.828309100000002
184,10184,Sanepid,Bulevardul Carpați,,,,,,,,,,43.7726052,24.4938916
185,10185,Secția Clinică a II-a de Pneumoftiziologie Pașcanu,,,,,,,,,,,47.1684752,27.6028082
186,10186,Secția Nifon,,,,,,,,,,,45.2640716,26.553663300000004
187,10187,Secția Pediatrie,,,,,,,,,,,45.8766249,22.9059478
188,10188,Secția balneo fizioterapie recuperare medicală a Spitalului Județean,,,,,,,,,,,44.625316399999996,22.6630975
189,10189,Secția de recuperare pediatrică,,,,,,,,,,,45.7618355,21.216391100000003
190,10190,Secția obstetrică ginecologie a spitalului municipal,,,,,,,,,,,47.3474109,25.359068899999997
191,10191,Secția pneumoftiziologie TBC a Spitalului Județean,,,,,,,,,,,44.6249812,22.641623499999998
192,10192,Servicii Geriatrie și Asistență Medicală ”Sf. Sava și Teodosie cel Mare”,Strada Cozieni,,,,,,,,,,44.4575559,26.281487800000004
193,10193,Serviciul Ambulanță,,,,,,,,,,,45.259437,27.9507099
194,10194,Serviciul Județean de Ambulanță Sibiu,,,,,,,,,,,45.7979916,24.1587167
195,10195,Serviciul Județean de Medicină Legală,,,,,,,,,,,45.8704996,22.9058558
196,10196,Serviciul de Ambulanță al județului Cluj,Strada Horea,,,,,,,,no,,46.7809091,23.586698600000002
197,10197,Serviciul de ambulanță al județului Iași,,,,,,,,,ambulance_station,,47.1529607,27.599727299999998
198,10198,Serviciul de urgență SMURD,,,,,,,,,yes,,46.5598487,24.583493700000002
199,10199,Spital,Strada Petofi Șandor,,,,,,,,,,46.593683500000004,25.071024899999998
200,10200,Spital,,,,,,,,,,,47.5319255,25.5433451
201,10201,Spital,,,,,,,,,,,45.8013537,23.8412233
202,10202,Spital,,,,,,,,,,,47.5317054,25.5439058
203,10203,Spital Azuga,Strada Victoriei,,,,,+40244322051,,,no,,45.4276826,25.554161699999998
204,10204,Spital Beclean,Strada 1 Decembrie 1918,,,,,,,,,,47.184443,24.184727600000002
205,10205,Spital Beclean,Strada 1 Decembrie 1918,,,,,,,,,,47.184109299999996,24.1863074
206,10206,Spital Beclean,Strada 1 Decembrie 1918,,,,,,,,,,47.183384100000005,24.1851713
207,10207,Spital Brezoi,,,,,,,,,,,45.3425876,24.245570899999997
208,10208,Spital Budești,,,,,,,,,,,45.0643391,24.3877742
209,10209,Spital CFR,,,,,,,,,,,44.1673143,28.583522
210,10210,Spital Ceuașu de Câmpie,,,,,,,,,,,46.640307,24.5158801
211,10211,Spital Clinic Cai Ferate Constanța-Sediul administrativ,Bulevardul 1 Mai,,,,,,,,,,44.1655614,28.6344771
212,10212,Spital Mangalia,,,,,,,,,yes,,43.816830700000004,28.586689399999997
213,10213,Spital Municipal,Strada Fabricii,,,,,,,,yes,,45.9979956,26.139779100000002
214,10214,Spital Orășenesc Săveni,Strada Avram Iancu,,,,,,,,,,47.9593409,26.860001699999998
215,10215,Spital de bătrâni,,,,,,,,,,,43.6525823,25.361686600000002
216,10216,Spital raducaneni,,,,,,,,,,,46.9634578,27.9428919
217,10217,Spital si azil M-rea Paltin,,,,,,,,,,,47.164832000000004,25.976449600000002
218,10218,Spitalul  Județean de Urgență Brăila,Șoseaua Buzăului,,,,,,,,yes,,45.2525358,27.9413245
219,10219,"Spitalul ""Buna Vestire"" obstretică-ginecologie",,,,,,,,,,,45.4445555,28.0421077
220,10220,"Spitalul ""Carl Wolf"" - Centru pentru Bătrâni",,,,,,,,,,,45.7977333,24.1401341
221,10221,Spitalul 2,,,,,,,,,,,45.1087535,24.368163600000003
222,10222,Spitalul Agnita,Strada Spitalului,,,,,,,,,,45.9788926,24.6224366
223,10223,Spitalul Aiud,,,,,,,,,yes,,46.30776229999999,23.7230167
224,10224,Spitalul Aiud,,,,,,,,,yes,,46.3079301,23.7235314
225,10225,Spitalul BalneoMedCenter,,,,,,,,,,,45.082107,24.3670524
226,10226,Spitalul Boldescu,,,,,,,,,,,44.9500947,26.0240557
227,10227,Spitalul Boli Infecțioase,,,,,,,,,no,,47.7945099,22.8856886
228,10228,Spitalul Boli Pulmonare ,,,,,,,,,no,,45.1791475,25.6762752
229,10229,Spitalul Buna Vestire,,,,,,,,,,,44.93902620000001,26.030587
230,10230,Spitalul Băneasa Regina Maria,Strada Constantin Dobrogeanu-Gherea,,,,,,,,yes,,44.4958919,26.071769399999997
231,10231,Spitalul C.F.R.,,,,,,,,,,,47.7895054,22.881617600000002
232,10232,Spitalul C.F.R.,,,,,,,,,,,44.6234415,22.6412098
233,10233,Spitalul CF Buzău,Bulevardul Republicii,,,,,,,,no,,45.143694599999996,26.836126899999996
234,10234,Spitalul CFR,Bulevardul Știrbei Vodă,,,,,,,,,,44.314555,23.7937217
235,10235,Spitalul CFR,,,,,,,,,,,44.926499,25.9965905
236,10236,Spitalul Calafat - Secția exterioara TBC Pneumologie,,,,,,,,,,,43.9132628,23.0991253
237,10237,"Spitalul Clinic ""Doctor Ioan Cantacuzino""",Strada Ion Movilă,,,,,+40212107100,,,yes,,44.4449545,26.1093263
238,10238,Spitalul Clinic C.F. Constanța,,,,,,,,,,,44.1738648,28.651106
239,10239,Spitalul Clinic C.F. Nr. 2,Bulevardul Mărăști,,,,,,,,yes,,44.473797,26.0691431
240,10240,Spitalul Clinic Colentina,Șoseaua Ștefan cel Mare,,,,,+4 021 3173245,,,no,,44.454657700000006,26.115452800000003
241,10241,Spitalul Clinic Căi Ferate,Splaiul Tudor Vladimirescu,,,,,+40 256 493 088,,,,,45.7495125,21.2179142
242,10242,Spitalul Clinic Căi Ferate,,,,,,,,,,,47.067158500000005,21.935268899999997
243,10243,Spitalul Clinic Dr CI Parhon,,,,,,,,,,,47.1800168,27.5681719
244,10244,Spitalul Clinic Județean - Clinica de Pediatrie,Strada Pompeiu Onofreiu,,,,,,,,,,45.795223299999996,24.1549511
245,10245,Spitalul Clinic Județean de Urgentă,,,,,,,,,,,45.794207799999995,24.1547703
246,10246,"Spitalul Clinic Județean de Urgențe ""Sf. Spiridon""",Bulevardul Independenței,,,,,0232-240822,,,yes,,47.1679519,27.5811326
247,10247,Spitalul Clinic Județean de Urgență,,,,,,,,,yes,,45.877269899999995,22.904418600000003
248,10248,Spitalul Clinic Județean de Urgență,Strada Tabaci,,,,,,,,yes,,44.3066944,23.792401
249,10249,Spitalul Clinic Județean de Urgență,Strada Clinicilor,,,,,,,,yes,,46.7658775,23.583053200000002
250,10250,Spitalul Clinic Județean de Urgență Cluj,,,,,,,,,yes,,46.7656239,23.5818652
251,10251,Spitalul Clinic Județean de Urgență Pius Brînzeu,Bulevardul Dr. Iosif Bulbucă (Liviu Rebreanu),,,,,,,,yes,,45.736639200000006,21.243539399999996
252,10252,Spitalul Clinic Județean de Urgență „Sf. Apostol Andrei” Constanța,Bulevardul Tomis,,,,,,,,,,44.1867919,28.6407109
253,10253,Spitalul Clinic Municipal,Strada Mihai Viteazul,,,,,,,,,,46.1798407,21.315940100000002
254,10254,Spitalul Clinic Municipal Dr. Gavril Curteanu,,,,,,,,,no,,47.0752818,21.9171303
255,10255,Spitalul Clinic Municipal Filantropia,,,,,,,,,,,44.3226986,23.7932327
256,10256,Spitalul Clinic Nicolae Malaxa,Șoseaua Vergului,,,,,,,,,,44.4384233,26.1783545
257,10257,Spitalul Clinic Nr.2 Filantropia,Strada Filantropiei,,,,,,,,,,44.321571399999996,23.792460300000002
258,10258,Spitalul Clinic Profesor Doctor Theodor Burghele,,,,,,,,,,,44.425606,26.0722353
259,10259,"Spitalul Clinic de Adulți Secția Clinică Obstetrica-Ginecologie II ""Dominic Stanca""",Strada Paris,,,,,,,,,,46.7743398,23.599993100000002
260,10260,"Spitalul Clinic de Adulți Secția Clinică Obstetrica-Ginecologie II ""Dominic Stanca""",Bulevardul 21 Decembrie 1989,,,,,,,,,,46.774418299999994,23.5999358
261,10261,Spitalul Clinic de Boli Infecțioase,Bulevardul Ferdinand,,,,,,,,,,44.1706162,28.637162800000002
262,10262,Spitalul Clinic de Boli Infecțioase,Strada Iuliu Moldovan,,,,,,,,,,46.760693200000006,23.5830973
263,10263,Spitalul Clinic de Boli Infecțioase și Pneumoftiziologie Dr. Victor Babeș,Strada Gheorghe Adam,,,,,,,,yes,,45.7689955,21.2603163
264,10264,Spitalul Clinic de Boli Infecțioase și Pneumoftiziologie Dr. Victor Babeș,Calea București,,,,,,,,,,44.314922700000004,23.8246033
265,10265,Spitalul Clinic de Boli Infecțioase “Sfânta Parascheva”,,,,,,,,,,,47.1710315,27.5833191
266,10266,"Spitalul Clinic de Chirurgie Oro-Maxilo-Facială ""Prof. Dr. Dan Theodorescu""",Calea Plevnei,,,,,,,,,,44.4358189,26.085222899999998
267,10267,Spitalul Clinic de Nefrologie Dr. Carol Davila,,,,,,,,,,,44.44437429999999,26.0894303
268,10268,Spitalul Clinic de Neurologie și Psihiatrie,,,,,,,,,,,47.0635438,21.9448908
269,10269,Spitalul Clinic de Neuropsihiatrie,Calea București,,,,,0251431189,,,,,44.3174294,23.8154514
270,10270,Spitalul Clinic de Obstetrică-Ginecologie Dr. Dumitru Popescu,Bulevardul 16 Decembrie 1989,,,,,,,,,,45.744701,21.2146799
271,10271,Spitalul Clinic de Ortopedie,Strada General Traian Moșoiu,,,,,,,,,,46.7712196,23.6046608
272,10272,"Spitalul Clinic de Ortopedie ""Foișor"" - Ambulator",,,,,,,,,,,44.440796,26.121576899999997
273,10273,Spitalul Clinic de Pneumoftiziologie Brașov - Pavilionul I,Aleea Dealul Spirii,,,,,0268477011,,,,,45.6429493,25.573652199999998
274,10274,Spitalul Clinic de Pneumoftiziologie Constanța,Strada Sentinelei,,,,,,,,,,44.2317851,28.608548699999997
275,10275,Spitalul Clinic de Pneumologie,,,,,,,,,,,47.1554474,27.6094451
276,10276,Spitalul Clinic de Psihiatrie Socola,,,,,,,,,,,47.1307568,27.6137204
277,10277,Spitalul Clinic de Psihiatrie “Prof. Dr. Alexandru Obregia”,,,,,,,,,yes,,44.38639379999999,26.1281487
278,10278,Spitalul Clinic de Urgenta pentru copii Cluj-Napoca Neonatologie-prematuri,Strada Donath,,,,,,,,,,46.7674114,23.5464858
